type,Demand,Solar,Wind Speed,Wind,Wind,Wind,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand
number,1,1,30m,1,2,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6271,0.02749499113,0.04,1.618,0.0,0.012359999999999998,0.04943999999999999,0.01870280386,0.009087814499,0.03320515288,0.036031419190000004,0.03166993285,0.049587459119999996,0.05980442213,0.06931162336,0.09928860115,0.09611121955999999,0.1456737438,0.13951567250000002,0.11943239170000002,0.1449727451,0.18467977549999998,0.04732070555,0.105466679,0.037751465600000006,0.04376224657
6272,0.08060351427000001,0.226,1.852,0.0,0.01704,0.06816,0.001924565285,0.03254490164,0.014564625199999999,0.1124067128,0.037352688870000005,0.02955790603,0.04480062761,0.05340620599,0.08605029465,0.1412259594,0.1148637803,0.13137544869999998,0.175167265,0.2189590812,0.1576505384,0.09588655558,0.2033585634,0.3199876417,0.07312738265999999
6273,0.2341240815,0.426,2.221,0.002210000000000001,0.024419999999999997,0.17282000000000006,0.35089387810000006,0.09614899913000001,0.09309395961,1.2347752710000002,1.030350062,0.597261796,0.8413583654999999,1.004840185,1.616196385,2.66135811,2.164715353,2.475765309,3.300960236,4.1261825530000005,2.970868265,1.007636708,3.1413021399999996,1.61125605,1.450130445
6274,1.425526519,0.579,2.249,0.0024900000000000013,0.02498000000000001,0.18458000000000005,0.8084067366000001,0.9450681527,2.738192188,2.0073265989999998,2.495728384,2.3082599249999998,2.0577433839999997,1.895467432,2.183916062,3.77750599,2.706240543,2.743290817,3.652307792,4.554934165,3.335385421,12.48856262,17.340766159999998,12.839362959999999,17.49496571
6275,0.7948508623,0.682,2.05,0.0004999999999999984,0.021,0.10099999999999992,0.12258847340000001,0.3142783541,1.330940716,0.8407918348999999,1.273042674,0.9764765389000001,1.1577582789999998,1.509111321,2.05311477,3.760310861,3.781413571,4.663058241,5.246553436999999,6.6622122479999994,5.762102612,5.078508468,11.647864250000001,1.3172308990000001,2.0372234579999997
6276,1.241068714,0.733,1.805,0.0,0.0161,0.0644,0.0991510133,0.3429690238,1.310174465,0.9621715071000001,1.363235263,0.8384299465,1.2710544009999998,1.513157874,2.127320882,4.1035920180000005,4.126621207,5.0887517760000005,5.725514618,7.270409814,6.2881286009999995,8.535971215000002,12.71120514,1.437481741,2.223202875
6277,1.1216795480000001,0.732,1.5519999999999998,0.0,0.01104,0.044160000000000005,0.08961281723,0.3099758582,1.184137418,0.8696118832999998,1.232093838,0.757774097,1.148780652,1.367594092,1.922675433,3.708831904,3.7296457159999994,4.5992206,5.174727699,6.571006027,5.683218964,7.714822097,11.48840405,1.299197903,2.009333705
6278,0.6592539761,0.6880000000000001,1.545,0.0,0.010899999999999998,0.043599999999999986,0.5268407623,0.1638848432,0.6789076084,0.9346941329,0.6920744374,0.4278002722,0.6359682121000001,0.762643682,1.070561247,2.065066807,2.0767297239999998,2.560848786,2.881265902,3.6586981170000006,3.164392284,4.32125865,6.409734254999999,0.7655715663,1.156752501
6279,1.7305059699999998,0.5489999999999999,1.629,0.0,0.01258,0.05032,1.546014315,1.063371552,2.801121972,3.129810036,2.7038305059999996,1.719846084,1.53580601,1.19044735,1.121338135,2.3509338950000003,2.2198706829999995,2.512202348,2.4670482829999996,3.1679553179999997,3.206072171,15.22509472,18.63650025,12.998245159999998,18.07598623
6280,0.9633761952,0.397,1.775,0.0,0.015499999999999996,0.061999999999999986,0.09487862576,0.9093936479,1.3266885519999998,1.557086172,0.9313095426000001,0.49693368949999994,0.40231550530000004,0.47748541050000004,0.568059617,1.357077939,1.9162443120000001,2.571599866,2.33781806,3.039163478,3.272945284,8.041788328,11.664279120000002,1.2846958789999998,2.113324721
6281,0.8936004238,0.233,1.8459999999999999,0.0,0.016919999999999998,0.06767999999999999,0.0,1.042178882,0.8205840958,0.7526117282,0.0,0.22544109249999997,0.007545112264,0.003953305795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103665449,3.2370249650000003,0.0,0.0
6282,0.0,0.063,1.722,0.0,0.01444,0.05776,0.0,0.01138037864,0.02150765221,0.01545157717,0.0,0.004917589273,0.0,8.1163776e-05,0.00233672218,0.0,0.0,0.0,0.0,0.0,0.0,0.06099231589,0.0,0.0,0.0
6283,0.007982240541,0.0,1.582,0.0,0.011639999999999998,0.04655999999999999,0.01452767778,0.054391257590000006,0.11166129999999999,0.1019735851,0.07378867056999999,0.1354111496,0.141716825,0.1627870712,0.2268653342,0.1591581698,0.1806075939,0.15357445709999998,0.1981001407,0.23421326099999998,0.2379048839,0.214977398,0.09514644632,0.07617170997,0.1273852405
6284,0.06385543573000001,0.0,1.574,0.0,0.011479999999999999,0.045919999999999996,0.08054988155,0.13838691809999998,0.29673634930000004,0.2791169137,0.2593407019,0.3035903772,0.2881875852,0.29240140760000005,0.36079909379999997,0.31526537330000004,0.5094238343999999,0.4429434852,0.31298893730000005,0.37246377410000003,0.6067050259,1.198632508,1.318420611,1.180929365,1.595718649
6285,0.014925909699999998,0.0,1.6,0.0,0.012000000000000002,0.048000000000000015,0.0723254094,0.08719141698999999,0.1840574439,0.16346783969999998,0.1208965197,0.2170696273,0.2271778673,0.2716664898,0.3673504634,0.2551370747,0.5436384803,0.48685092930000007,0.3175626515,0.3754534646,0.670170672,0.6362840761,0.7916857248,0.2537951451,0.3227236582
6286,0.03293327469,0.0,1.642,0.0,0.012839999999999996,0.05135999999999999,0.0527595683,0.06951708317000001,0.08917200431000001,0.09073709144,0.06750369053,0.12049016280000001,0.1263595013,0.15449241,0.20390746369999999,0.14162049319999997,0.3017607292,0.2702393166,0.17627143909999998,0.20840524600000002,0.3719957249,0.35318608539999996,0.43944582699999996,0.19640468190000002,0.16996186230000002
6287,0.3157038922,0.0,1.568,0.0,0.011360000000000002,0.045440000000000015,0.3320493039,0.9993356439,1.8412536760000002,1.8735701800000002,1.3557261200000001,2.474873825,2.760717601,3.1900115799999997,4.2103503369999995,2.924227884,3.3183201519999996,2.821637811,3.639712346,4.303222068999999,4.371048600999999,5.3656702880000005,3.8555659729999996,2.698364565,3.5094300689999995
6288,1.2978894289999998,0.0,1.503,0.0,0.010060000000000005,0.04024000000000001,1.208674437,1.882309698,3.8054616899999996,3.8319886950000006,3.508784903,4.12707733,4.075858457,4.049767587,4.907561629,4.288192519,4.0396970560000005,3.2883099039999997,4.257223121,5.066173769,4.96839042,14.438293949999998,12.77950257,15.930389630000002,21.58550235
6289,0.1481211571,0.0,1.473,0.0,0.00946,0.037840000000000006,0.269580506,0.4906365209,1.091803567,1.1880435230000002,1.369247546,2.288613699,2.6297453340000003,3.017032913,4.103292722999999,2.953392867,3.351415641,2.849779605,3.676013261,4.346140543,4.414643547,1.2094401170000002,1.765569661,1.413468031,2.363803637
6290,0.15249647380000003,0.0,1.454,0.0,0.009079999999999998,0.036319999999999984,0.27754358230000004,0.5051293197,1.124054024,1.2231368660000002,1.409693432,2.35621653,2.7074245809999997,3.106152351,4.224498938000001,3.040632456,3.450412332,2.9339585859999997,3.784598167,4.474520184,4.545046682,1.245165489,1.817722415,1.455220137,2.433627486
6291,0.01234664303,0.0,1.4580000000000002,0.0,0.00916,0.03664,0.02247089032,0.04089702037,0.09100731495,0.09902939973,0.1141336659,0.1907674564,0.219202483,0.2514848594,0.34203007510000005,0.24618014169999997,0.27935734069999996,0.23754345550000003,0.3064141841,0.3622726617,0.3679827314,0.10081291340000001,0.1471691065,0.11781966570000002,0.1970349156
6292,0.49557257139999994,0.0,1.5019999999999998,0.0,0.01004,0.04016,0.10159469609999999,0.14808541269999997,0.5855811124,0.5635788956,0.41049146119999996,0.9850877016,0.7702122490000001,1.05512375,1.201509667,0.8631431256000001,0.9795062527999998,0.8328719457000001,1.074329244,1.270171795,1.29019677,1.490823924,3.068193543,2.176044238,1.056342846
6293,0.09651968042,0.0,1.554,0.0,0.01108,0.044320000000000005,0.12465364150000001,0.24663440109999998,0.4876700728,0.42940198839999993,0.3701347269,0.4166084954,0.43311405389999996,0.428700614,0.5203918782,0.4537692885,0.4274596255,0.34795933430000003,0.45049275760000007,0.5360963686000001,0.5257473532,1.2564507939999998,1.576941173,2.132129665,2.276870112
6294,0.02325856502,0.0,1.671,0.0,0.01342,0.053680000000000005,0.1306979999,0.06072972705,0.1485760674,0.2567477955,0.1660573004,0.2707686541,0.28340394249999995,0.3265041728,0.4402176436000001,0.3163515936,0.3589856571,0.30525309710000004,0.3937548121,0.46553525020000003,0.47287292429999994,0.5804740306999999,0.6511637369,0.7966008889999999,0.3796604913
6295,0.06413282751,0.049,1.727,0.0,0.014539999999999997,0.05815999999999999,0.1179108108,0.033698091799999996,0.07977842252,0.11773477939999999,0.09630829523,0.15462767130000002,0.1616228121,0.19328880049999997,0.2579092119,0.18065868969999999,0.3849421557,0.34473175279999996,0.22486129309999997,0.2658528991,0.47453767980000006,0.4863989453,0.6493145482999999,0.19976880649999998,0.1445935868
6296,0.003537595557,0.244,1.581,0.0,0.011619999999999998,0.04648,0.2042638978,0.0058247705539999995,0.035913937679999994,0.1532977167,0.055359687309999996,0.15799616830000002,0.002155685266,0.0005307181679999999,0.01547601781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08411012834,0.0
6297,0.009950302244999999,0.428,1.523,0.0,0.010460000000000002,0.04184000000000001,0.5798291575000001,0.07713004441,0.12026063880000001,0.10281845859999998,0.04181854213,0.25445588939999997,0.1604798668,0.005929396934,0.1520587263,1.9900603999999998e-05,0.000157703713,5.4780896e-05,1.3938503e-05,0.0,1.6526874e-05,0.04790099898,0.024346158320000002,0.07865737847,0.07079164063
6298,1.476695794,0.535,1.379,0.0,0.00758,0.03032,1.266107696,0.8901803585000001,2.249219801,1.9424788000000002,2.362615929,1.841072641,1.3123762460000001,0.9952798938999999,0.7204135606000001,1.361847217,0.7338570953999999,0.48002535719999995,0.6345074405000001,0.7824654381,0.6203741575,12.77831892,17.838586059999997,14.76811491,18.84603864
6299,0.7605247632999999,0.5760000000000001,1.6469999999999998,0.0,0.012940000000000002,0.051760000000000014,0.474201887,0.01536914891,0.3384822163,0.03963367088,0.2468916082,0.2084298571,0.0,0.1223075381,0.0032354722280000005,0.0,0.0,0.0,0.0,0.0,0.0,3.842986785,8.996073956999998,1.8156571719999999,1.1293767239999999
6300,0.04388724887,0.607,2.108,0.0010800000000000009,0.022160000000000003,0.12536000000000005,0.06224938629,0.03298546637,0.04666113713,0.0,0.01641403512,0.01385699181,0.0,0.000235249202,0.00030221819100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.42476413330000007,0.58914161,0.03728314161,0.0
6301,0.7292279525,0.39899999999999997,2.5180000000000002,0.005179999999999998,0.030359999999999995,0.29755999999999994,1.03433215,0.5480845741,0.7753188334,0.0,0.2727346445,0.230246963,0.0,0.0039088869430000004,0.005021639729,0.0,0.0,0.0,0.0,0.0,0.0,7.05785592,9.789142429000002,0.6194944936000001,0.0
6302,0.6166117917,0.273,2.708,0.007080000000000001,0.03416,0.3773600000000001,0.948734971,0.47107730949999993,0.9508449079,0.03183674795,0.2372080799,0.2218213429,0.01713780607,0.1145476857,0.004229797242,1.7348307e-05,0.000137477853,4.7755122000000007e-05,1.2150858000000001e-05,0.0,1.4407265000000001e-05,6.199249436,8.306036922999999,3.9203988090000004,0.06171245173
6303,0.1613951544,0.23399999999999999,2.855,0.00855,0.0371,0.4391,0.203232747,0.1631479866,0.3419303893,0.22323735209999998,0.27722409750000004,0.218637623,0.1559971209,0.10273317400000001,0.08468674215,0.15979612299999998,0.08610915913,0.056325107619999995,0.07445169162000001,0.09181275393999999,0.07279332363999999,1.82236487,2.07722775,2.043457149,2.0777433960000002
6304,0.7475881159000001,0.17600000000000002,2.861,0.008609999999999998,0.03722,0.4416199999999999,0.0,0.6007543511,0.0,0.0,0.2899617899,0.2369879391,0.01198103805,0.004155789802,0.005338829052,0.0,0.0,0.0,0.0,0.0,0.0,6.845037254999999,8.964149488999999,6.031009440999999,1.326396222
6305,0.9258654312000001,0.114,2.752,0.007519999999999998,0.035039999999999995,0.3958399999999999,0.0,0.5921180009999999,0.0,0.0,0.597995546,0.2335810378,0.01180880099,0.004096046821,0.001516806064,0.0,0.0,0.0,0.0,0.0,0.0,3.07806505,0.0,5.944308597,1.307328158
6306,0.0,0.03,2.384,0.0038399999999999992,0.02768,0.24127999999999994,0.007132386732000001,0.036944996529999996,0.0,0.0,0.0,0.01502566949,0.000383981629,0.000263488194,9.757224699999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.2397625944,0.09151029626,0.2812549245,0.08409706975
6307,0.02703537336,0.0,2.171,0.0017099999999999982,0.023419999999999996,0.15181999999999993,0.03747100375,0.05830185993,0.0953092977,0.1009910707,0.1205636716,0.1430229376,0.14499550449999998,0.1478069944,0.19028167099999999,0.209642559,0.1874542759,0.17350651159999997,0.22743737119999996,0.2764574949,0.23959532830000002,0.42045930439999996,0.366877434,0.5738800396,0.6674441127999999
6308,0.0003372367,0.0,2.0469999999999997,0.00047000000000000145,0.020940000000000004,0.09974000000000006,0.0007124324290000001,0.0022985124809999998,0.00489280862,0.003055265129,0.004020173167,0.00680960244,0.007707258858,0.009224163811,0.01279729851,0.012405675500000001,0.01880302011,0.01800815938,0.015415884869999999,0.018712537829999997,0.02383777229,0.009130554969,0.003953712224,0.009566848464,0.008292494951
6309,0.07408691716,0.0,1.9869999999999999,0.0,0.01974,0.07896,0.03277342482,0.1015950996,0.21216356430000002,0.16757538,0.21391890099999997,0.2661227047,0.30829156919999995,0.369059955,0.5055287557,0.5490890331,0.821946737,0.841103859,0.7300117504,0.9008666903999999,1.103787192,0.47228439730000005,0.4058896814,0.44087338789999997,0.45533126910000005
6310,0.14053687780000002,0.0,1.898,0.0,0.01796,0.07184,0.03616962057,0.1159475628,0.2170293347,0.19124895769999997,0.2941756619,0.3037181827,0.3523437475,0.4215402326,0.5771097952,0.6266595082,0.9380641516,0.9599276237000001,0.8331413976,1.028133223,1.2597205509999998,0.7791499292999999,0.9894881065,0.5031561072999999,0.519656471
6311,1.1749779460000003,0.0,1.751,0.0,0.01502,0.06008,0.35474421619999996,1.083438149,1.996210656,2.0312468800000003,1.469821884,2.683155287,2.993055284,3.3758901420000003,4.564686754,3.1703262719999996,3.597584722,3.0591023809999998,3.9460247740000005,4.6653744249999995,4.73890913,7.688952425,8.739004804,3.554758582,3.8047781460000003
6312,1.1838500900000002,0.0,1.556,0.0,0.01112,0.044480000000000006,1.052698468,1.685466855,3.407504952,3.431257851,3.141853149,3.6954875439999997,3.6496249380000005,3.4541066729999996,4.394352571000001,3.839754086,3.617245078,2.9444343600000003,3.812023318,4.53637782,4.448820181,12.18626292,10.700939909999999,14.78011389,19.328194919999998
6313,0.1336816733,0.0,1.35,0.0,0.007000000000000003,0.02800000000000001,0.2433006454,0.4428071746000001,0.9853698377000001,1.0722279590000001,1.235767439,2.065509849,2.37338629,2.722919641,3.7032862,2.665483499,3.024705311,2.5719709010000003,3.3176597670000003,3.9224601759999995,3.984285214,1.091538722,1.59345438,1.275677123,2.133369949
6314,0.13957304380000002,0.0,1.278,0.0,0.005560000000000001,0.022240000000000003,0.2540229397,0.46232175030000006,1.0287952619999998,1.119481199,1.290227887,2.156537164,2.477981936,2.8429191,3.866490554,2.78295174,3.158004508,2.685318028,3.4638695090000007,4.0953235580000005,4.159873235,1.13964299,1.6636781429999998,1.331896396,2.227387869
6315,0.1224765744,0.0,1.392,0.0,0.007839999999999998,0.031359999999999985,0.22290736549999998,0.40569140510000007,0.9027768111,0.9823546058000001,1.132186328,1.8923803430000001,2.174450883,2.494686534,3.3928794929999997,2.4420646469999996,2.7711767519999997,2.3563902050000003,3.0395759829999998,3.593682469,3.650325378,1.000046755,1.459892214,1.1687508109999998,1.9545524600000002
6316,1.5361360979999998,0.0,1.505,0.0,0.010099999999999998,0.040399999999999985,0.338480311,1.3064006259999998,2.77849375,1.75562314,1.2518392329999999,2.049406484,2.485313322,3.206748184,3.6594315899999996,2.632250681,2.987112941,2.539935361,3.2762861670000003,3.873529747,3.934598129,4.542389,4.294541325999999,2.791624825,2.169191288
6317,0.001166958337,0.0,1.443,0.0,0.008860000000000002,0.035440000000000006,0.001621702329,0.001959711519,0.004665231145,0.005130629817,0.004097016849,0.004471937306,0.004731344358999999,0.0053933930839999995,0.006350309834,0.006833745801,0.006110335356,0.005655777092999999,0.007413813057,0.009011746498999999,0.007810126172000001,0.01377531409,0.012073721190000001,0.0177193481,0.021687963509999998
6318,2.0680881000000002e-05,0.0,1.114,0.0,0.002280000000000002,0.009120000000000008,0.000176278112,8.020984099999999e-05,0.00036228046799999995,0.000285208125,0.000320697102,0.000417595638,0.0004961048560000001,0.0005486388979999999,0.000765454359,0.0007607721620000001,0.0007491285459999999,0.000721768601,0.000945371823,0.001147537502,0.001002749571,0.0006926388309999999,0.0014577125509999999,0.0009988976,0.0005085333170000001
6319,1.7279529660000001,0.026,0.947,0.0,0.0,0.0,0.4490645478,0.6270767061,2.906082823,2.194892136,2.5071946350000003,3.327327064,3.872862199,4.545079456000001,6.09165684,5.947680443,9.014773518,8.633691681999998,7.390871779000001,8.971393397,11.42859589,4.4964688509999995,7.993549462000001,6.400959857,2.708152693
6320,0.049427735869999996,0.14800000000000002,1.002,0.0,4.0000000000000044e-05,0.00016000000000000018,0.1041340721,0.046115329780000006,0.11297463710000001,0.0276708304,0.05619884501,0.05749238504,0.06160363204,0.07357364894,0.11824565459999999,0.19486265600000002,0.1584988438,0.1812736895,0.2416938466,0.30211600930000004,0.2175247588,0.22887358880000003,0.440321858,0.2978846593,0.2283463429
6321,0.7861549174,0.301,1.435,0.0,0.008700000000000001,0.034800000000000005,0.1173120851,0.49644476339999993,0.1606118888,0.3894087645,1.0238289980000002,0.7175871347,0.7675330655,0.9048688395,1.354335237,2.396580133,1.949348264,2.229451923,2.972548374,3.715669493,2.675297187,5.281074787,5.285154777000001,5.502213278999999,1.305857262
6322,0.07753100422999999,0.42700000000000005,1.6230000000000002,0.0,0.012459999999999999,0.049839999999999995,0.08440179062,0.1444612985,0.2739453481,0.2775961789,0.28716985510000004,0.24195969080000004,0.21639883,0.1988548675,0.22900517039999999,0.39597108280000004,0.28367737880000005,0.2875611151,0.3828473798,0.47746375999999996,0.34962649399999995,1.251038432,1.6904950010000002,1.5083662899999999,1.833882072
6323,0.07202956039,0.5750000000000001,1.811,0.0,0.01622,0.06488,0.10963578249999999,0.7050664126,1.104073304,1.388919548,1.404963671,0.8979890621,1.0711072160000001,1.3893283429999999,1.888818778,3.45806365,3.477470161,4.2882497729999995,4.824844646000001,6.126715277000001,5.298954879999999,4.1382362950000005,9.545642378,2.700651125,1.8734749989999997
6324,0.034610658630000006,0.64,1.646,0.0,0.012919999999999996,0.05167999999999999,0.008252998983999999,0.02175620662,0.08311079436999999,0.10172234329999999,0.10410991280000001,0.05559250498,0.08087546931999999,0.0961011981,0.1452670449,0.26031096000000004,0.26177181439999997,0.3228044733,0.36319746210000003,0.46119773859999996,0.3988868256,0.35156439539999995,0.8063340602999999,0.2032955892,0.14102865790000002
6325,0.01234559126,0.5589999999999999,2.178,0.0017799999999999997,0.02356,0.15475999999999998,0.002943837423,0.00776041962,0.029645549769999998,0.0362842697,0.037135913629999996,0.01982979725,0.02884820827,0.034279212180000004,0.05181662613,0.09285268868999999,0.09337377417,0.1151440695,0.1295522128,0.1645088246,0.1422825771,0.1254027082,0.28761864449999996,0.07251535646000001,0.05030479726
6326,1.659523234,0.484,2.414,0.0041400000000000005,0.02828,0.25388000000000005,0.9483690365,1.7255952339999998,3.103960743,3.360262051,3.5801980310000006,2.619405375,2.447809526,2.2184760839999997,2.758461781,5.017046704999999,4.412167902,5.017459032,5.739304851,7.264745565999999,6.227089253,14.04319406,20.09619254,19.60311894,19.68905894
6327,0.2083752927,0.317,2.47,0.004700000000000002,0.029400000000000006,0.2774000000000001,0.051798683410000004,0.12928583159999998,0.5267175528,0.6058553103,0.497574113,0.12344251159999999,0.17169073630000004,0.19421471519999997,0.3012352472,0.5545966227999999,0.7831109721,1.050934925,0.9553953859,1.242014002,1.33755354,2.379476662,5.3490998869999995,0.7907180028999999,0.8636517622000002
6328,0.2647726348000001,0.154,2.301,0.003010000000000001,0.026019999999999998,0.20642000000000008,0.028731141350000003,0.249750239,0.6481526221,0.2350159295,0.3686972007,0.07963879102999999,0.1726905357,0.21088512659999997,0.2220762583,0.4109502827,0.5802770195000001,0.7787317602,0.7079379638,0.920319353,0.9911131493999998,1.322575981,0.8525292412,0.3890315505,0.6399569006
6329,0.09073538596,0.063,2.074,0.0007399999999999986,0.02148,0.11107999999999993,0.0,0.5203752477000001,0.9834514472999999,0.0,0.5418202071,0.0,0.15902876359999998,0.2000813782,0.1495409955,0.0,0.0,0.0,0.0,0.0,0.0,2.7889134859999998,0.0,0.0,0.0
6330,0.08228582043999999,0.01,1.8159999999999998,0.0,0.016319999999999998,0.06527999999999999,0.02575682739,0.08638900761,0.1531214571,0.09887797990000001,0.1146059679,0.1857284663,0.2252327328,0.260269197,0.34346838510000005,0.23854900710000002,0.27070857319999997,0.230182886,0.2969150385,0.35104053030000004,0.35657488239999996,0.6843578236000001,0.9867970444,0.1204534909,0.19658402290000002
6331,0.1598145524,0.0,1.723,0.0,0.014459999999999997,0.05783999999999999,0.0995182772,0.18101550830000002,0.3514919077,0.28946982349999995,0.3296438194,0.36447527339999997,0.37998501469999996,0.37771968589999994,0.45755128380000004,0.39980720230000005,0.3766262753,0.30658013110000004,0.3969203153,0.47234397460000005,0.4632256605000001,1.6171401779999999,1.949367351,1.3579970590000001,1.8979777210000002
6332,1.562618971,0.0,1.724,0.0,0.014480000000000002,0.057920000000000006,0.2984455975,1.604956823,2.058734511,1.342012898,1.558473166,2.794328057,3.0946171089999996,3.5668016579999997,4.708548504,3.2696247659999997,6.966819076999999,6.2390770060000005,4.069619092,4.811499654,8.588350513,9.327602142,13.498757430000001,3.082170269,2.616905797
6333,0.03855958329,0.0,1.747,0.0,0.014939999999999997,0.05976,0.01932374785,0.03721957279,0.04774285411,0.031121800919999998,0.036141598700000006,0.06480155417,0.07176537245999999,0.08271551733,0.1091930706,0.07582386965,0.16156324330000002,0.1446866217,0.09437604914,0.11158054779999999,0.1991671878,0.2163107205,0.31304143349999997,0.105155424,0.09099789024999999
6334,0.01600833578,0.0,1.775,0.0,0.015499999999999996,0.061999999999999986,0.07239978737,0.09909750364999999,0.1974052773,0.1753225176,0.12686437849999999,0.23281150359999997,0.2583388445,0.2985107616,0.3940651974,0.27363959990000003,0.5830631102000001,0.5221573293999999,0.34059227589999996,0.4026813273,0.7187714086,0.6824273589,0.8490987257000001,0.30682101230000003,0.3284008901
6335,0.2091391264,0.0,1.749,0.0,0.014980000000000004,0.059920000000000015,0.7526286447999999,1.0301635210000002,2.052117534,1.8225571320000002,1.318812786,2.407488648,2.685549303,3.103154831,4.096486554999999,2.844607819,3.2279698530000003,2.74481104,3.5406112689999993,4.186055134,4.252034904,7.1513456909999995,7.983896631999999,3.189543659,3.4138762820000004
6336,1.4551762639999999,0.0,1.704,0.0,0.01408,0.05632,1.657398249,2.049361543,3.9794049090000003,4.007405526,3.692139879,4.345117975999999,4.301988561,4.272506391,5.18098661,4.52640502,4.263962863000001,3.470937582,4.493721217,5.347627869,5.244395154999999,13.708548319999998,11.257554979999998,17.34256768,22.712062200000002
6337,0.01986396709,0.0,1.709,0.0,0.014180000000000003,0.05672000000000001,0.03615242011,0.06579740459,0.1464176487,0.15932401480000002,0.1836245997,0.30691731069999995,0.3526651683,0.40460285110000005,0.5502770379999999,0.3960683257,0.44944565159999994,0.3821731438,0.49297620849999996,0.5828444389,0.5920311171,0.1621934311,0.23677385680000002,0.1895548414,0.3170007483
6338,0.03416445621,0.0,1.7990000000000002,0.0,0.015979999999999998,0.06391999999999999,0.06217931031,0.11316634479999998,0.2518267784,0.2740247355,0.31581982430000005,0.5278735599,0.6065562539,0.6958849824,0.9464330907999999,0.6812062721,0.7730110614,0.6573076553999999,0.8478801847999999,1.002446451,1.0182468130000002,0.278959905,0.40723235319999995,0.32601937220000005,0.545216277
6339,0.04092413798,0.0,1.919,0.0,0.018380000000000004,0.07352000000000003,0.07448193112,0.1355571146,0.3016525097,0.3282424873,0.378307033,0.6323171154,0.7265677467999999,0.8335707982999999,1.1336916400000001,0.8159878002000001,0.9259568231,0.7873606715,1.0156393369999999,1.200787644,1.2197142199999997,0.33415411539999995,0.48780618389999997,0.39052463439999996,0.6530912130000001
6340,0.3263427939,0.0,1.7790000000000001,0.0,0.015579999999999997,0.062319999999999987,0.12136665929999998,0.17533078019999998,0.6836450691,0.8277507132999999,0.501129844,0.887385153,0.7276530907000001,0.8438288974,1.109991181,0.7706736288,0.8745706429,0.7436454345,0.9592351397,1.1340968580000002,1.151976535,1.0533225959999999,0.46700036550000007,0.7314536486000001,0.9431756455
6341,0.45855951759999997,0.0,1.561,0.0,0.01122,0.04488,0.39068644160000005,0.8088295731,1.053683579,1.499690291,1.328100044,1.375568679,1.425794092,1.4236440419999998,1.71554647,1.498267145,1.411397221,1.148901108,1.48744861,1.770096822,1.7359261760000002,5.857024275,6.715272423,7.03992074,7.517828481999999
6342,0.045739503040000004,0.0,1.3030000000000002,0.0,0.006059999999999999,0.024239999999999998,0.18663089540000002,0.15052553359999998,0.3483825291,0.3875157097,0.3293308048,0.4086777335,0.4525027774,0.49220267879999996,0.6889450415999999,0.47747717589999994,0.5418258077,0.4607259444,0.5943037414000001,0.7026437072000001,0.7137186377,0.8761236118,0.9828173096,1.096399431,0.5730308392000001
6343,1.162819029,0.006999999999999999,1.176,0.0,0.0035199999999999993,0.014079999999999997,0.6652189187999998,0.5212247447,1.546394554,1.508560647,1.45461186,2.655389436,2.9620823329999997,3.2051266920000003,4.474983851,3.1375190739999996,6.685332204,5.986993772,3.905190485,4.617096156000001,8.241347394,5.7570386209999995,6.458126609,7.540085288999999,3.765405507
6344,0.02331923073,0.05,0.995,0.0,0.0,0.0,0.08408948212999999,0.02512259771,0.0184370906,0.02165769521,0.032886978319999996,0.0121125254,0.001258629407,0.000838180919,0.007413133291000001,9.53846e-07,7.55882e-06,2.625676e-06,6.680800000000001e-07,0.0,7.92142e-07,0.18374796140000002,0.3239632641,0.08325166957,0.003393079545
6345,0.1925225376,0.10099999999999999,0.966,0.0,0.0,0.0,0.10892447350000001,0.11036396540000001,0.26356316620000003,0.3625305568,0.2900851595,0.23759347160000002,0.1664850952,0.11073494479999998,0.09128260698,0.1718344279,0.09261392627,0.0605741341,0.08006110152,0.09872812759999999,0.07827813629000001,1.2725682440000001,1.4949999269999998,2.333581895,2.386436862
6346,0.006591697126000001,0.155,1.178,0.0,0.0035599999999999994,0.014239999999999997,0.1368314348,0.14295401950000003,0.2182991393,0.011076388699999998,0.006459749891,0.05639306381,0.001441127167,0.0014356698649999999,0.02937489586,0.0,0.0,0.0,0.0,0.0,0.0,0.8856962416000002,2.13308684,0.0,0.0
6347,0.004332012006999999,0.208,1.339,0.0,0.00678,0.02712,0.08992455312,0.09394826811,0.14346448930000003,0.007279316379,0.004245297312,0.03706108229,0.0009470975490000001,0.0009435110520000001,0.019304952750000003,0.0,0.0,0.0,0.0,0.0,0.0,0.5820726712000001,1.401848056,0.0,0.0
6348,0.01226377683,0.25,1.43,0.0,0.008599999999999998,0.034399999999999986,0.10013651879999999,0.0028549507410000003,0.13037525,0.0,0.0,0.0,0.0009578934790000001,0.03639089821,0.0006010166139999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6928800006,1.646112332,0.0,0.0
